from,to,value,type,lng1,lat1,lng2,lat2
拉萨,海西,6.91,move_out,91.111891,29.662557,97.342625,37.373799
拉萨,成都,4.79,move_out,91.111891,29.662557,104.067923,30.679943
拉萨,重庆,2.41,move_out,91.111891,29.662557,106.530635,29.544606
拉萨,北京,2.05,move_out,91.111891,29.662557,116.395645,39.929986
拉萨,西宁,1.7,move_out,91.111891,29.662557,101.767921,36.640739
拉萨,上海,1.06,move_out,91.111891,29.662557,121.487899,31.249162
拉萨,西安,1.05,move_out,91.111891,29.662557,108.953098,34.2778
拉萨,昆明,0.62,move_out,91.111891,29.662557,102.714601,25.049153
拉萨,郑州,0.6,move_out,91.111891,29.662557,113.649644,34.75661
拉萨,兰州,0.55,move_out,91.111891,29.662557,103.823305,36.064226
拉萨,成都,4.27,move_in,91.111891,29.662557,104.067923,30.679943
拉萨,海西,2.61,move_in,91.111891,29.662557,97.342625,37.373799
拉萨,重庆,1.72,move_in,91.111891,29.662557,106.530635,29.544606
拉萨,西宁,0.96,move_in,91.111891,29.662557,101.767921,36.640739
拉萨,北京,0.69,move_in,91.111891,29.662557,116.395645,39.929986
拉萨,西安,0.58,move_in,91.111891,29.662557,108.953098,34.2778
拉萨,绵阳,0.55,move_in,91.111891,29.662557,104.705519,31.504701
拉萨,临夏,0.45,move_in,91.111891,29.662557,103.215249,35.598514
拉萨,遂宁,0.4,move_in,91.111891,29.662557,105.564888,30.557491
拉萨,兰州,0.4,move_in,91.111891,29.662557,103.823305,36.064226
那曲,海西,12.43,move_out,92.067018,31.48068,97.342625,37.373799
那曲,玉树,2.36,move_out,92.067018,31.48068,97.013316,33.00624
那曲,成都,1.26,move_out,92.067018,31.48068,104.067923,30.679943
那曲,西宁,0.74,move_out,92.067018,31.48068,101.767921,36.640739
那曲,兰州,0.51,move_out,92.067018,31.48068,103.823305,36.064226
那曲,重庆,0.46,move_out,92.067018,31.48068,106.530635,29.544606
那曲,眉山,0.4,move_out,92.067018,31.48068,103.84143,30.061115
那曲,遂宁,0.34,move_out,92.067018,31.48068,105.564888,30.557491
那曲,巴中,0.28,move_out,92.067018,31.48068,106.757916,31.869189
那曲,雅安,0.28,move_out,92.067018,31.48068,103.009356,29.999716
那曲,海西,18.58,move_in,92.067018,31.48068,97.342625,37.373799
那曲,临夏,0.78,move_in,92.067018,31.48068,103.215249,35.598514
那曲,玉树,0.73,move_in,92.067018,31.48068,97.013316,33.00624
那曲,成都,0.61,move_in,92.067018,31.48068,104.067923,30.679943
那曲,西宁,0.56,move_in,92.067018,31.48068,101.767921,36.640739
那曲,兰州,0.22,move_in,92.067018,31.48068,103.823305,36.064226
那曲,重庆,0.16,move_in,92.067018,31.48068,106.530635,29.544606
那曲,遂宁,0.16,move_in,92.067018,31.48068,105.564888,30.557491
那曲,北京,0.16,move_in,92.067018,31.48068,116.395645,39.929986
那曲,凉山,0.16,move_in,92.067018,31.48068,102.259591,27.892393
日喀则,成都,2.12,move_out,88.891486,29.269023,104.067923,30.679943
日喀则,海西,1.14,move_out,88.891486,29.269023,97.342625,37.373799
日喀则,北京,1.06,move_out,88.891486,29.269023,116.395645,39.929986
日喀则,重庆,0.63,move_out,88.891486,29.269023,106.530635,29.544606
日喀则,上海,0.42,move_out,88.891486,29.269023,121.487899,31.249162
日喀则,西安,0.25,move_out,88.891486,29.269023,108.953098,34.2778
日喀则,绵阳,0.21,move_out,88.891486,29.269023,104.705519,31.504701
日喀则,郑州,0.12,move_out,88.891486,29.269023,113.649644,34.75661
日喀则,武威,0.12,move_out,88.891486,29.269023,102.640147,37.933172
日喀则,连云港,0.12,move_out,88.891486,29.269023,119.173872,34.601549
日喀则,成都,2.58,move_in,88.891486,29.269023,104.067923,30.679943
日喀则,海西,0.86,move_in,88.891486,29.269023,97.342625,37.373799
日喀则,重庆,0.43,move_in,88.891486,29.269023,106.530635,29.544606
日喀则,北京,0.43,move_in,88.891486,29.269023,116.395645,39.929986
日喀则,西宁,0.32,move_in,88.891486,29.269023,101.767921,36.640739
日喀则,临夏,0.26,move_in,88.891486,29.269023,103.215249,35.598514
日喀则,西安,0.21,move_in,88.891486,29.269023,108.953098,34.2778
日喀则,资阳,0.16,move_in,88.891486,29.269023,104.63593,30.132191
日喀则,南充,0.16,move_in,88.891486,29.269023,106.105554,30.800965
日喀则,渭南,0.16,move_in,88.891486,29.269023,109.483933,34.502358
阿里,喀什,8.74,move_out,81.107669,30.404557,75.992973,39.470627
阿里,成都,3.62,move_out,81.107669,30.404557,104.067923,30.679943
阿里,和田,3.41,move_out,81.107669,30.404557,79.930239,37.116774
阿里,海西,1.49,move_out,81.107669,30.404557,97.342625,37.373799
阿里,西安,0.85,move_out,81.107669,30.404557,108.953098,34.2778
阿里,德阳,0.85,move_out,81.107669,30.404557,104.402398,31.13114
阿里,江门,0.85,move_out,81.107669,30.404557,113.078125,22.575117
阿里,乌鲁木齐,0.63,move_out,81.107669,30.404557,87.564988,43.84038
阿里,临夏,0.42,move_out,81.107669,30.404557,103.215249,35.598514
阿里,阿克苏,0.42,move_out,81.107669,30.404557,80.269846,41.171731
阿里,喀什,10.38,move_in,81.107669,30.404557,75.992973,39.470627
阿里,和田,2.59,move_in,81.107669,30.404557,79.930239,37.116774
阿里,成都,0.86,move_in,81.107669,30.404557,104.067923,30.679943
阿里,临夏,0.43,move_in,81.107669,30.404557,103.215249,35.598514
阿里,天水,0.43,move_in,81.107669,30.404557,105.736932,34.584319
阿里,吴忠,0.43,move_in,81.107669,30.404557,106.208254,37.993561
阿里,泸州,0.43,move_in,81.107669,30.404557,105.44397,28.89593
阿里,达州,0.43,move_in,81.107669,30.404557,107.494973,31.214199
阿里,长春,0.43,move_in,81.107669,30.404557,125.313642,43.898338
阿里,乌鲁木齐,0.43,move_in,81.107669,30.404557,87.564988,43.84038
昆明,贵阳,1.7,move_out,102.714601,25.049153,106.709177,26.629907
昆明,六盘水,1.6,move_out,102.714601,25.049153,104.852087,26.591866
昆明,重庆,1.48,move_out,102.714601,25.049153,106.530635,29.544606
昆明,成都,1.48,move_out,102.714601,25.049153,104.067923,30.679943
昆明,凉山,0.99,move_out,102.714601,25.049153,102.259591,27.892393
昆明,黔西南,0.98,move_out,102.714601,25.049153,104.900558,25.095148
昆明,毕节,0.97,move_out,102.714601,25.049153,105.300492,27.302612
昆明,攀枝花,0.86,move_out,102.714601,25.049153,101.722423,26.587571
昆明,广州,0.64,move_out,102.714601,25.049153,113.30765,23.120049
昆明,安顺,0.64,move_out,102.714601,25.049153,105.92827,26.228595
昆明,重庆,1.48,move_in,102.714601,25.049153,106.530635,29.544606
昆明,六盘水,1.13,move_in,102.714601,25.049153,104.852087,26.591866
昆明,成都,0.91,move_in,102.714601,25.049153,104.067923,30.679943
昆明,毕节,0.72,move_in,102.714601,25.049153,105.300492,27.302612
昆明,凉山,0.6,move_in,102.714601,25.049153,102.259591,27.892393
昆明,贵阳,0.54,move_in,102.714601,25.049153,106.709177,26.629907
昆明,黔西南,0.53,move_in,102.714601,25.049153,104.900558,25.095148
昆明,攀枝花,0.38,move_in,102.714601,25.049153,101.722423,26.587571
昆明,北京,0.37,move_in,102.714601,25.049153,116.395645,39.929986
昆明,安顺,0.35,move_in,102.714601,25.049153,105.92827,26.228595
楚雄,攀枝花,2.75,move_out,101.529382,25.066356,101.722423,26.587571
楚雄,凉山,0.73,move_out,101.529382,25.066356,102.259591,27.892393
楚雄,成都,0.43,move_out,101.529382,25.066356,104.067923,30.679943
楚雄,贵阳,0.27,move_out,101.529382,25.066356,106.709177,26.629907
楚雄,重庆,0.27,move_out,101.529382,25.066356,106.530635,29.544606
楚雄,六盘水,0.15,move_out,101.529382,25.066356,104.852087,26.591866
楚雄,黔西南,0.13,move_out,101.529382,25.066356,104.900558,25.095148
楚雄,深圳,0.08,move_out,101.529382,25.066356,114.025974,22.546054
楚雄,安顺,0.07,move_out,101.529382,25.066356,105.92827,26.228595
楚雄,广州,0.06,move_out,101.529382,25.066356,113.30765,23.120049
楚雄,攀枝花,4.2,move_in,101.529382,25.066356,101.722423,26.587571
楚雄,凉山,1.49,move_in,101.529382,25.066356,102.259591,27.892393
楚雄,成都,0.85,move_in,101.529382,25.066356,104.067923,30.679943
楚雄,重庆,0.54,move_in,101.529382,25.066356,106.530635,29.544606
楚雄,毕节,0.28,move_in,101.529382,25.066356,105.300492,27.302612
楚雄,六盘水,0.27,move_in,101.529382,25.066356,104.852087,26.591866
楚雄,贵阳,0.2,move_in,101.529382,25.066356,106.709177,26.629907
楚雄,乐山,0.2,move_in,101.529382,25.066356,103.760824,29.600958
楚雄,安顺,0.18,move_in,101.529382,25.066356,105.92827,26.228595
楚雄,内江,0.17,move_in,101.529382,25.066356,105.073056,29.599462
玉溪,重庆,0.85,move_out,102.545068,24.370447,106.530635,29.544606
玉溪,成都,0.56,move_out,102.545068,24.370447,104.067923,30.679943
玉溪,贵阳,0.55,move_out,102.545068,24.370447,106.709177,26.629907
玉溪,六盘水,0.43,move_out,102.545068,24.370447,104.852087,26.591866
玉溪,毕节,0.29,move_out,102.545068,24.370447,105.300492,27.302612
玉溪,攀枝花,0.25,move_out,102.545068,24.370447,101.722423,26.587571
玉溪,广州,0.21,move_out,102.545068,24.370447,113.30765,23.120049
玉溪,宜宾,0.21,move_out,102.545068,24.370447,104.633019,28.769675
玉溪,黔西南,0.19,move_out,102.545068,24.370447,104.900558,25.095148
玉溪,南宁,0.15,move_out,102.545068,24.370447,108.297234,22.806493
玉溪,重庆,0.75,move_in,102.545068,24.370447,106.530635,29.544606
玉溪,六盘水,0.52,move_in,102.545068,24.370447,104.852087,26.591866
玉溪,成都,0.49,move_in,102.545068,24.370447,104.067923,30.679943
玉溪,毕节,0.46,move_in,102.545068,24.370447,105.300492,27.302612
玉溪,贵阳,0.32,move_in,102.545068,24.370447,106.709177,26.629907
玉溪,攀枝花,0.3,move_in,102.545068,24.370447,101.722423,26.587571
玉溪,黔西南,0.25,move_in,102.545068,24.370447,104.900558,25.095148
玉溪,安顺,0.17,move_in,102.545068,24.370447,105.92827,26.228595
玉溪,凉山,0.15,move_in,102.545068,24.370447,102.259591,27.892393
玉溪,内江,0.15,move_in,102.545068,24.370447,105.073056,29.599462
红河,重庆,0.51,move_out,103.384065,23.367718,106.530635,29.544606
红河,贵阳,0.48,move_out,103.384065,23.367718,106.709177,26.629907
红河,黔西南,0.4,move_out,103.384065,23.367718,104.900558,25.095148
红河,百色,0.36,move_out,103.384065,23.367718,106.631821,23.901512
红河,六盘水,0.3,move_out,103.384065,23.367718,104.852087,26.591866
红河,南宁,0.25,move_out,103.384065,23.367718,108.297234,22.806493
红河,成都,0.24,move_out,103.384065,23.367718,104.067923,30.679943
红河,东莞,0.21,move_out,103.384065,23.367718,113.763434,23.043024
红河,深圳,0.2,move_out,103.384065,23.367718,114.025974,22.546054
红河,广州,0.19,move_out,103.384065,23.367718,113.30765,23.120049
红河,重庆,0.91,move_in,103.384065,23.367718,106.530635,29.544606
红河,黔西南,0.76,move_in,103.384065,23.367718,104.900558,25.095148
红河,百色,0.51,move_in,103.384065,23.367718,106.631821,23.901512
红河,六盘水,0.4,move_in,103.384065,23.367718,104.852087,26.591866
红河,成都,0.33,move_in,103.384065,23.367718,104.067923,30.679943
红河,毕节,0.31,move_in,103.384065,23.367718,105.300492,27.302612
红河,南宁,0.29,move_in,103.384065,23.367718,108.297234,22.806493
红河,北海,0.27,move_in,103.384065,23.367718,109.122628,21.472718
红河,贵阳,0.26,move_in,103.384065,23.367718,106.709177,26.629907
红河,广州,0.25,move_in,103.384065,23.367718,113.30765,23.120049
普洱,重庆,0.37,move_out,100.980058,22.788778,106.530635,29.544606
普洱,贵阳,0.17,move_out,100.980058,22.788778,106.709177,26.629907
普洱,深圳,0.11,move_out,100.980058,22.788778,114.025974,22.546054
普洱,泸州,0.1,move_out,100.980058,22.788778,105.44397,28.89593
普洱,成都,0.1,move_out,100.980058,22.788778,104.067923,30.679943
普洱,北京,0.08,move_out,100.980058,22.788778,116.395645,39.929986
普洱,攀枝花,0.07,move_out,100.980058,22.788778,101.722423,26.587571
普洱,南宁,0.07,move_out,100.980058,22.788778,108.297234,22.806493
普洱,黔南,0.07,move_out,100.980058,22.788778,107.523205,26.264536
普洱,毕节,0.06,move_out,100.980058,22.788778,105.300492,27.302612
普洱,重庆,0.59,move_in,100.980058,22.788778,106.530635,29.544606
普洱,成都,0.27,move_in,100.980058,22.788778,104.067923,30.679943
普洱,深圳,0.25,move_in,100.980058,22.788778,114.025974,22.546054
普洱,六盘水,0.16,move_in,100.980058,22.788778,104.852087,26.591866
普洱,北京,0.16,move_in,100.980058,22.788778,116.395645,39.929986
普洱,贵阳,0.14,move_in,100.980058,22.788778,106.709177,26.629907
普洱,毕节,0.13,move_in,100.980058,22.788778,105.300492,27.302612
普洱,邵阳,0.12,move_in,100.980058,22.788778,111.461525,27.236811
普洱,上海,0.1,move_in,100.980058,22.788778,121.487899,31.249162
普洱,遂宁,0.1,move_in,100.980058,22.788778,105.564888,30.557491
西双版纳,重庆,1.66,move_out,100.803038,22.009433,106.530635,29.544606
西双版纳,成都,1.06,move_out,100.803038,22.009433,104.067923,30.679943
西双版纳,贵阳,0.69,move_out,100.803038,22.009433,106.709177,26.629907
西双版纳,六盘水,0.63,move_out,100.803038,22.009433,104.852087,26.591866
西双版纳,北京,0.5,move_out,100.803038,22.009433,116.395645,39.929986
西双版纳,上海,0.41,move_out,100.803038,22.009433,121.487899,31.249162
西双版纳,杭州,0.38,move_out,100.803038,22.009433,120.219375,30.259244
西双版纳,宜宾,0.36,move_out,100.803038,22.009433,104.633019,28.769675
西双版纳,黔西南,0.35,move_out,100.803038,22.009433,104.900558,25.095148
西双版纳,安顺,0.33,move_out,100.803038,22.009433,105.92827,26.228595
西双版纳,重庆,1.14,move_in,100.803038,22.009433,106.530635,29.544606
西双版纳,毕节,0.41,move_in,100.803038,22.009433,105.300492,27.302612
西双版纳,北京,0.36,move_in,100.803038,22.009433,116.395645,39.929986
西双版纳,衡阳,0.33,move_in,100.803038,22.009433,112.583819,26.898164
西双版纳,成都,0.31,move_in,100.803038,22.009433,104.067923,30.679943
西双版纳,上海,0.31,move_in,100.803038,22.009433,121.487899,31.249162
西双版纳,长沙,0.27,move_in,100.803038,22.009433,112.979353,28.213478
西双版纳,杭州,0.27,move_in,100.803038,22.009433,120.219375,30.259244
西双版纳,攀枝花,0.25,move_in,100.803038,22.009433,101.722423,26.587571
西双版纳,株洲,0.24,move_in,100.803038,22.009433,113.131695,27.827433
临沧,成都,0.29,move_out,100.092613,23.887806,104.067923,30.679943
临沧,重庆,0.28,move_out,100.092613,23.887806,106.530635,29.544606
临沧,深圳,0.17,move_out,100.092613,23.887806,114.025974,22.546054
临沧,东莞,0.12,move_out,100.092613,23.887806,113.763434,23.043024
临沧,攀枝花,0.12,move_out,100.092613,23.887806,101.722423,26.587571
临沧,贵阳,0.12,move_out,100.092613,23.887806,106.709177,26.629907
临沧,广州,0.09,move_out,100.092613,23.887806,113.30765,23.120049
临沧,凉山,0.09,move_out,100.092613,23.887806,102.259591,27.892393
临沧,遂宁,0.09,move_out,100.092613,23.887806,105.564888,30.557491
临沧,黔西南,0.08,move_out,100.092613,23.887806,104.900558,25.095148
临沧,重庆,0.24,move_in,100.092613,23.887806,106.530635,29.544606
临沧,北京,0.24,move_in,100.092613,23.887806,116.395645,39.929986
临沧,广州,0.17,move_in,100.092613,23.887806,113.30765,23.120049
临沧,成都,0.15,move_in,100.092613,23.887806,104.067923,30.679943
临沧,深圳,0.13,move_in,100.092613,23.887806,114.025974,22.546054
临沧,遵义,0.13,move_in,100.092613,23.887806,106.93126,27.699961
临沧,贵阳,0.13,move_in,100.092613,23.887806,106.709177,26.629907
临沧,邵阳,0.13,move_in,100.092613,23.887806,111.461525,27.236811
临沧,东莞,0.12,move_in,100.092613,23.887806,113.763434,23.043024
临沧,惠州,0.12,move_in,100.092613,23.887806,114.410658,23.11354
大理,成都,1.39,move_out,100.223675,25.5969,104.067923,30.679943
大理,重庆,0.82,move_out,100.223675,25.5969,106.530635,29.544606
大理,攀枝花,0.76,move_out,100.223675,25.5969,101.722423,26.587571
大理,贵阳,0.65,move_out,100.223675,25.5969,106.709177,26.629907
大理,凉山,0.46,move_out,100.223675,25.5969,102.259591,27.892393
大理,六盘水,0.36,move_out,100.223675,25.5969,104.852087,26.591866
大理,北京,0.34,move_out,100.223675,25.5969,116.395645,39.929986
大理,广州,0.27,move_out,100.223675,25.5969,113.30765,23.120049
大理,安顺,0.26,move_out,100.223675,25.5969,105.92827,26.228595
大理,深圳,0.24,move_out,100.223675,25.5969,114.025974,22.546054
大理,成都,0.58,move_in,100.223675,25.5969,104.067923,30.679943
大理,重庆,0.56,move_in,100.223675,25.5969,106.530635,29.544606
大理,北京,0.47,move_in,100.223675,25.5969,116.395645,39.929986
大理,攀枝花,0.37,move_in,100.223675,25.5969,101.722423,26.587571
大理,六盘水,0.24,move_in,100.223675,25.5969,104.852087,26.591866
大理,广州,0.23,move_in,100.223675,25.5969,113.30765,23.120049
大理,凉山,0.21,move_in,100.223675,25.5969,102.259591,27.892393
大理,贵阳,0.2,move_in,100.223675,25.5969,106.709177,26.629907
大理,深圳,0.19,move_in,100.223675,25.5969,114.025974,22.546054
大理,上海,0.19,move_in,100.223675,25.5969,121.487899,31.249162
保山,重庆,0.41,move_out,99.177996,25.120489,106.530635,29.544606
保山,成都,0.41,move_out,99.177996,25.120489,104.067923,30.679943
保山,北京,0.28,move_out,99.177996,25.120489,116.395645,39.929986
保山,深圳,0.26,move_out,99.177996,25.120489,114.025974,22.546054
保山,攀枝花,0.24,move_out,99.177996,25.120489,101.722423,26.587571
保山,上海,0.24,move_out,99.177996,25.120489,121.487899,31.249162
保山,贵阳,0.22,move_out,99.177996,25.120489,106.709177,26.629907
保山,广州,0.2,move_out,99.177996,25.120489,113.30765,23.120049
保山,凉山,0.16,move_out,99.177996,25.120489,102.259591,27.892393
保山,东莞,0.12,move_out,99.177996,25.120489,113.763434,23.043024
保山,重庆,0.38,move_in,99.177996,25.120489,106.530635,29.544606
保山,西安,0.34,move_in,99.177996,25.120489,108.953098,34.2778
保山,成都,0.32,move_in,99.177996,25.120489,104.067923,30.679943
保山,深圳,0.31,move_in,99.177996,25.120489,114.025974,22.546054
保山,东莞,0.24,move_in,99.177996,25.120489,113.763434,23.043024
保山,北京,0.22,move_in,99.177996,25.120489,116.395645,39.929986
保山,六盘水,0.2,move_in,99.177996,25.120489,104.852087,26.591866
保山,上海,0.16,move_in,99.177996,25.120489,121.487899,31.249162
保山,广州,0.15,move_in,99.177996,25.120489,113.30765,23.120049
保山,攀枝花,0.11,move_in,99.177996,25.120489,101.722423,26.587571
怒江,林芝,1.05,move_out,98.859932,25.860677,94.349985,29.666941
怒江,重庆,0.36,move_out,98.859932,25.860677,106.530635,29.544606
怒江,攀枝花,0.29,move_out,98.859932,25.860677,101.722423,26.587571
怒江,成都,0.25,move_out,98.859932,25.860677,104.067923,30.679943
怒江,怀化,0.1,move_out,98.859932,25.860677,109.986959,27.557483
怒江,黔西南,0.1,move_out,98.859932,25.860677,104.900558,25.095148
怒江,凉山,0.1,move_out,98.859932,25.860677,102.259591,27.892393
怒江,深圳,0.07,move_out,98.859932,25.860677,114.025974,22.546054
怒江,百色,0.07,move_out,98.859932,25.860677,106.631821,23.901512
怒江,遂宁,0.03,move_out,98.859932,25.860677,105.564888,30.557491
怒江,林芝,1,move_in,98.859932,25.860677,94.349985,29.666941
怒江,成都,0.42,move_in,98.859932,25.860677,104.067923,30.679943
怒江,昌都,0.21,move_in,98.859932,25.860677,97.185582,31.140576
怒江,上海,0.21,move_in,98.859932,25.860677,121.487899,31.249162
怒江,广州,0.17,move_in,98.859932,25.860677,113.30765,23.120049
怒江,西安,0.14,move_in,98.859932,25.860677,108.953098,34.2778
怒江,泸州,0.14,move_in,98.859932,25.860677,105.44397,28.89593
怒江,重庆,0.14,move_in,98.859932,25.860677,106.530635,29.544606
怒江,娄底,0.14,move_in,98.859932,25.860677,111.996396,27.741073
怒江,毕节,0.1,move_in,98.859932,25.860677,105.300492,27.302612
丽江,攀枝花,4.88,move_out,100.229628,26.875351,101.722423,26.587571
丽江,凉山,4.79,move_out,100.229628,26.875351,102.259591,27.892393
丽江,成都,3.07,move_out,100.229628,26.875351,104.067923,30.679943
丽江,重庆,1.42,move_out,100.229628,26.875351,106.530635,29.544606
丽江,贵阳,0.87,move_out,100.229628,26.875351,106.709177,26.629907
丽江,北京,0.72,move_out,100.229628,26.875351,116.395645,39.929986
丽江,深圳,0.68,move_out,100.229628,26.875351,114.025974,22.546054
丽江,雅安,0.66,move_out,100.229628,26.875351,103.009356,29.999716
丽江,广州,0.48,move_out,100.229628,26.875351,113.30765,23.120049
丽江,西安,0.47,move_out,100.229628,26.875351,108.953098,34.2778
丽江,凉山,4.18,move_in,100.229628,26.875351,102.259591,27.892393
丽江,攀枝花,4,move_in,100.229628,26.875351,101.722423,26.587571
丽江,成都,1.64,move_in,100.229628,26.875351,104.067923,30.679943
丽江,重庆,0.92,move_in,100.229628,26.875351,106.530635,29.544606
丽江,上海,0.71,move_in,100.229628,26.875351,121.487899,31.249162
丽江,贵阳,0.71,move_in,100.229628,26.875351,106.709177,26.629907
丽江,北京,0.7,move_in,100.229628,26.875351,116.395645,39.929986
丽江,甘孜,0.63,move_in,100.229628,26.875351,101.969232,30.055144
丽江,郑州,0.58,move_in,100.229628,26.875351,113.649644,34.75661
丽江,广州,0.57,move_in,100.229628,26.875351,113.30765,23.120049
迪庆,甘孜,4,move_out,99.713682,27.831029,101.969232,30.055144
迪庆,昌都,1.76,move_out,99.713682,27.831029,97.185582,31.140576
迪庆,成都,1.32,move_out,99.713682,27.831029,104.067923,30.679943
迪庆,重庆,0.52,move_out,99.713682,27.831029,106.530635,29.544606
迪庆,攀枝花,0.46,move_out,99.713682,27.831029,101.722423,26.587571
迪庆,广州,0.36,move_out,99.713682,27.831029,113.30765,23.120049
迪庆,贵阳,0.31,move_out,99.713682,27.831029,106.709177,26.629907
迪庆,上海,0.29,move_out,99.713682,27.831029,121.487899,31.249162
迪庆,凉山,0.18,move_out,99.713682,27.831029,102.259591,27.892393
迪庆,长沙,0.18,move_out,99.713682,27.831029,112.979353,28.213478
迪庆,甘孜,8.12,move_in,99.713682,27.831029,101.969232,30.055144
迪庆,昌都,2.62,move_in,99.713682,27.831029,97.185582,31.140576
迪庆,成都,0.72,move_in,99.713682,27.831029,104.067923,30.679943
迪庆,重庆,0.63,move_in,99.713682,27.831029,106.530635,29.544606
迪庆,长沙,0.4,move_in,99.713682,27.831029,112.979353,28.213478
迪庆,林芝,0.34,move_in,99.713682,27.831029,94.349985,29.666941
迪庆,上海,0.31,move_in,99.713682,27.831029,121.487899,31.249162
迪庆,拉萨,0.23,move_in,99.713682,27.831029,91.111891,29.662557
迪庆,攀枝花,0.23,move_in,99.713682,27.831029,101.722423,26.587571
迪庆,凉山,0.21,move_in,99.713682,27.831029,102.259591,27.892393
德宏,成都,0.47,move_out,98.589434,24.44124,104.067923,30.679943
德宏,重庆,0.36,move_out,98.589434,24.44124,106.530635,29.544606
德宏,攀枝花,0.23,move_out,98.589434,24.44124,101.722423,26.587571
德宏,广州,0.23,move_out,98.589434,24.44124,113.30765,23.120049
德宏,深圳,0.16,move_out,98.589434,24.44124,114.025974,22.546054
德宏,北京,0.16,move_out,98.589434,24.44124,116.395645,39.929986
德宏,贵阳,0.13,move_out,98.589434,24.44124,106.709177,26.629907
德宏,西安,0.13,move_out,98.589434,24.44124,108.953098,34.2778
德宏,凉山,0.11,move_out,98.589434,24.44124,102.259591,27.892393
德宏,东莞,0.11,move_out,98.589434,24.44124,113.763434,23.043024
德宏,重庆,0.67,move_in,98.589434,24.44124,106.530635,29.544606
德宏,成都,0.3,move_in,98.589434,24.44124,104.067923,30.679943
德宏,北京,0.3,move_in,98.589434,24.44124,116.395645,39.929986
德宏,杭州,0.18,move_in,98.589434,24.44124,120.219375,30.259244
德宏,深圳,0.17,move_in,98.589434,24.44124,114.025974,22.546054
德宏,攀枝花,0.16,move_in,98.589434,24.44124,101.722423,26.587571
德宏,凉山,0.16,move_in,98.589434,24.44124,102.259591,27.892393
德宏,广州,0.15,move_in,98.589434,24.44124,113.30765,23.120049
德宏,上海,0.15,move_in,98.589434,24.44124,121.487899,31.249162
德宏,衡阳,0.14,move_in,98.589434,24.44124,112.583819,26.898164
张掖,西宁,4.51,move_out,100.459892,38.93932,101.767921,36.640739
张掖,西安,3.35,move_out,100.459892,38.93932,108.953098,34.2778
张掖,海北,2.27,move_out,100.459892,38.93932,100.879802,36.960654
张掖,阿拉善,1.8,move_out,100.459892,38.93932,105.695683,38.843075
张掖,乌鲁木齐,1.75,move_out,100.459892,38.93932,87.564988,43.84038
张掖,哈密,1.53,move_out,100.459892,38.93932,93.528355,42.858596
张掖,银川,1.1,move_out,100.459892,38.93932,106.206479,38.502621
张掖,中卫,0.89,move_out,100.459892,38.93932,105.196754,37.521124
张掖,北京,0.74,move_out,100.459892,38.93932,116.395645,39.929986
张掖,榆林,0.5,move_out,100.459892,38.93932,109.745926,38.279439
张掖,阿拉善,7.66,move_in,100.459892,38.93932,105.695683,38.843075
张掖,西宁,3.19,move_in,100.459892,38.93932,101.767921,36.640739
张掖,海北,3.06,move_in,100.459892,38.93932,100.879802,36.960654
张掖,西安,2.79,move_in,100.459892,38.93932,108.953098,34.2778
张掖,哈密,1.16,move_in,100.459892,38.93932,93.528355,42.858596
张掖,重庆,1.06,move_in,100.459892,38.93932,106.530635,29.544606
张掖,银川,1,move_in,100.459892,38.93932,106.206479,38.502621
张掖,乌鲁木齐,0.91,move_in,100.459892,38.93932,87.564988,43.84038
张掖,成都,0.8,move_in,100.459892,38.93932,104.067923,30.679943
张掖,北京,0.79,move_in,100.459892,38.93932,116.395645,39.929986
武威,阿拉善,3,move_out,102.640147,37.933172,105.695683,38.843075
武威,西安,2.7,move_out,102.640147,37.933172,108.953098,34.2778
武威,西宁,1.86,move_out,102.640147,37.933172,101.767921,36.640739
武威,乌鲁木齐,1.84,move_out,102.640147,37.933172,87.564988,43.84038
武威,银川,1.68,move_out,102.640147,37.933172,106.206479,38.502621
武威,中卫,1.2,move_out,102.640147,37.933172,105.196754,37.521124
武威,海东,1.16,move_out,102.640147,37.933172,102.085207,36.51761
武威,哈密,1.06,move_out,102.640147,37.933172,93.528355,42.858596
武威,北京,0.64,move_out,102.640147,37.933172,116.395645,39.929986
武威,昌吉,0.51,move_out,102.640147,37.933172,87.296038,44.007058
武威,阿拉善,4.58,move_in,102.640147,37.933172,105.695683,38.843075
武威,西安,2.59,move_in,102.640147,37.933172,108.953098,34.2778
武威,银川,1.98,move_in,102.640147,37.933172,106.206479,38.502621
武威,西宁,1.65,move_in,102.640147,37.933172,101.767921,36.640739
武威,海东,1.48,move_in,102.640147,37.933172,102.085207,36.51761
武威,乌鲁木齐,1.11,move_in,102.640147,37.933172,87.564988,43.84038
武威,中卫,0.96,move_in,102.640147,37.933172,105.196754,37.521124
武威,哈密,0.84,move_in,102.640147,37.933172,93.528355,42.858596
武威,成都,0.78,move_in,102.640147,37.933172,104.067923,30.679943
武威,北京,0.78,move_in,102.640147,37.933172,116.395645,39.929986
东莞,南宁,0.73,move_out,113.763434,23.043024,108.297234,22.806493
东莞,赣州,0.72,move_out,113.763434,23.043024,114.935909,25.845296
东莞,永州,0.67,move_out,113.763434,23.043024,111.614648,26.435972
东莞,长沙,0.66,move_out,113.763434,23.043024,112.979353,28.213478
东莞,玉林,0.62,move_out,113.763434,23.043024,110.151676,22.643974
东莞,衡阳,0.6,move_out,113.763434,23.043024,112.583819,26.898164
